ORIGEN,280724,CH0001,CH0004,CH0006,CH0008,CH0009,CH0011,CH0012,CH0013,CH0017,CH0018,CH0019,CH0020,CH0023,CH0024,CH0025,CH0026,CH0027,CH0028,CH0029,CH0030,CH0031,CH0032,CH0034,CH0037,CH0038,CH0039,CH0041,CH0042,CH0043,CH0044,CH0045,CH0046,CH0047,CH0049,CH0050,CH0051,CH0052,CH0053,CH0054,CH0057,CH0059,CH0060,CH0061,CH0062,CH0063,CH0064,CH0065,CH0067,CH0068,CH0069,CH0070,CH0071,CH0072,CH0075,CH0076,CH0077,CH0079,CH0080,CH0081,CH0083,CH0084,CH0086,CH0087,CH0088,CH0089,CH0091,CH0092,CH0093,CH0094,CH0095,CH0096,CH0097,CH0098,CH0099,CH0100,CH0101,CH0102,CH0103,CH0104,CH0105,CH0106,CH0107,CH0109,CH0110,CH2669,,,,,CH0108
1290801,50.064,51.595,79.97,44.893,45.046,43.65,44.695,42.625,41.727,44.03,44.139,45.234,38.049,50.595,45.821,29.227,40.939,54.396,46.996,44.809,48.143,43.448,67.947,45.545,47.276,60.493,36.699,36.592,50.213,44.893,68.711,113.894,30.215,80.236,36.063,41.695,45.444,67.317,44.612,53.326,38.99,44.469,65.414,41.159,41.125,52.566,41.598,47.015,42.41,43.684,41.469,41.902,42.903,28.467,59.306,41.854,43.319,35.367,61.016,50.103,40.036,62.906,70.583,60.605,70.102,36.273,54.163,43.631,38.629,49.758,72.515,51.231,43.442,72.21,90.805,69.766,54.546,52.48,46.211,59.201,64.557,39.466,67.784,66.381,43.29,63.742,35.91,41.309,42.465,58.813,77.821
1290901,43.219,44.751,67.423,32.346,31.769,36.806,37.851,30.078,29.18,31.482,31.592,32.146,27.249,38.048,33.273,25.928,30.139,78.061,55.293,32.262,40.886,32.648,61.102,32.998,34.728,53.649,29.328,27.164,33.345,73.597,46.052,107.05,25.419,67.688,27.641,29.148,32.896,60.473,37.768,38.18,30.034,31.922,50.252,28.611,28.577,45.722,30.798,34.468,31.61,31.137,28.921,30.393,30.356,28.943,49.697,31.054,36.475,28.522,54.172,43.259,27.488,56.062,63.739,53.761,63.258,23.725,47.319,36.787,24.16,42.914,59.967,36.763,13.577,62.601,78.257,57.454,41.837,45.635,75.665,36.542,57.713,66.508,60.94,37.556,30.581,56.898,29.066,28.761,27.696,36.154,70.977
1300201,27.398,45.0,42.933,14.585,19.7,37.055,19.862,13.594,15.285,16.91,17.808,20.077,23.098,22.872,16.436,26.177,18.722,78.31,76.995,17.569,25.696,20.106,43.618,16.161,20.249,31.972,24.704,23.013,2.046,73.846,23.166,88.494,25.668,43.199,23.494,16.954,16.059,28.892,19.779,13.697,25.887,17.229,32.167,15.079,14.984,30.694,18.039,19.415,19.541,17.078,21.439,17.331,15.482,29.192,27.752,23.018,29.235,28.772,36.687,40.855,16.973,38.577,41.186,54.01,55.4,21.867,41.596,37.036,21.177,27.6,35.478,1.704,26.493,39.611,53.768,24.388,17.412,45.885,75.915,13.656,40.228,66.757,40.624,20.836,12.344,33.006,29.315,21.279,20.171,13.268,53.492
1300801,29.364,44.765,46.42,16.05,21.165,36.82,21.327,15.059,16.75,18.376,18.485,21.542,21.008,24.823,20.913,25.942,20.187,78.075,76.76,18.119,27.662,20.58,48.095,20.638,24.726,36.45,24.469,20.923,6.844,73.611,22.931,92.971,25.433,46.685,21.982,18.42,20.537,40.116,21.244,18.174,25.652,18.701,36.644,16.544,16.449,32.743,19.504,23.892,21.006,18.543,20.244,18.796,16.947,28.957,32.229,22.308,31.201,28.536,41.165,43.273,18.439,43.055,44.672,53.775,59.878,21.817,46.073,36.801,20.942,32.077,38.964,7.023,22.81,43.097,57.254,27.874,21.889,45.649,75.679,13.421,44.706,66.522,45.101,20.601,13.809,37.484,29.08,20.49,16.75,13.033,57.97
1301001,36.194,49.083,50.738,21.835,26.95,41.138,27.112,20.844,22.535,24.161,24.27,27.327,27.181,31.668,25.231,30.26,25.972,82.393,81.078,26.365,34.492,26.365,52.161,24.956,29.044,40.768,28.787,27.096,11.162,77.929,17.624,97.29,29.751,51.003,27.577,24.204,24.855,44.434,27.029,22.492,29.97,26.025,40.962,23.605,23.075,43.592,26.566,28.21,26.791,25.605,27.306,24.581,22.732,33.275,36.547,30.986,40.807,32.854,45.483,47.591,25.5,47.373,48.99,58.093,64.196,25.95,50.391,41.119,25.26,36.395,43.282,11.341,30.576,47.415,61.572,21.993,26.207,49.967,79.997,5.821,49.024,70.84,50.524,13.642,20.871,41.802,33.398,28.837,24.254,6.342,62.288
1301301,33.621,47.622,57.783,20.307,25.422,39.677,25.584,19.316,21.007,22.633,22.742,25.799,25.265,29.08,24.302,28.799,24.444,80.932,79.617,22.376,31.919,24.837,48.96,24.027,25.756,37.315,28.42,25.181,12.29,76.468,27.837,93.836,28.29,58.048,26.24,22.677,23.925,51.479,25.501,24.187,29.603,22.958,38.159,20.801,20.706,36.561,23.762,25.777,25.263,22.8,24.502,23.053,21.205,31.814,43.593,26.565,35.458,31.394,42.03,46.13,22.696,43.92,56.036,56.632,60.743,26.074,40.506,39.658,25.909,33.823,50.327,14.113,24.823,54.461,68.617,39.238,25.407,48.507,78.537,18.327,45.571,69.379,45.979,25.507,18.067,38.999,31.937,24.747,21.007,17.938,58.835
1310101,56.512,43.689,87.998,57.819,51.304,43.749,50.954,59.826,58.928,54.575,54.685,51.493,52.785,58.404,63.339,57.115,52.049,10.69,19.766,54.318,54.591,52.878,58.412,63.241,63.545,57.381,52.108,53.691,73.613,7.964,92.111,66.586,56.605,88.263,53.768,54.913,63.14,63.957,50.871,66.36,49.753,54.755,65.227,58.359,58.325,54.49,52.392,62.711,51.624,54.294,57.041,54.17,54.446,60.13,64.92,52.569,49.768,51.615,56.289,46.964,57.149,54.987,61.56,25.066,59.642,59.673,51.812,44.198,55.75,56.207,80.542,74.631,66.842,74.606,98.832,83.961,67.579,42.07,10.032,82.601,55.023,20.367,58.377,89.781,66.689,63.605,52.158,56.853,65.864,82.212,68.294
1310102,57.091,44.268,88.577,58.398,51.883,44.328,51.533,60.405,59.507,55.154,55.264,52.072,53.364,58.983,63.918,57.694,52.628,11.269,20.345,54.897,55.17,53.457,58.991,63.82,64.124,57.96,52.687,54.269,74.192,8.543,92.69,67.165,57.184,88.842,54.347,55.491,63.719,64.536,51.45,66.939,50.332,55.333,65.806,58.938,58.904,55.069,52.971,63.29,52.203,54.872,57.62,54.749,55.025,60.708,65.499,53.148,50.347,52.194,56.868,47.543,57.728,55.566,62.139,25.645,60.221,60.252,52.391,44.777,56.329,56.786,81.121,75.21,67.421,75.185,99.411,84.54,68.158,42.649,10.611,83.18,55.602,20.946,58.956,90.36,67.268,64.184,52.737,57.432,66.443,82.791,68.873
1310201,59.21,46.387,90.696,60.517,54.003,46.447,53.652,62.524,61.626,57.274,57.383,54.191,55.483,61.102,66.037,59.813,54.747,3.091,22.464,57.017,57.289,55.576,61.111,65.939,66.243,60.079,54.806,56.389,76.311,10.662,94.809,56.487,59.303,90.961,56.466,57.611,65.838,66.655,53.569,69.058,52.451,57.453,67.925,61.057,61.023,57.188,55.09,65.409,54.322,56.992,59.739,56.868,57.144,62.828,67.618,55.267,52.466,54.313,58.987,49.662,59.847,57.685,64.258,27.764,30.692,62.372,54.51,46.896,58.448,58.905,83.24,77.329,69.54,77.304,101.53,86.659,70.277,44.768,12.73,85.299,57.721,23.065,61.075,92.479,69.388,66.303,54.856,59.551,68.562,84.91,70.992
1310401,56.939,44.116,88.425,58.246,51.731,44.176,51.381,60.253,59.355,55.002,55.112,51.92,53.211,58.831,63.766,57.542,52.476,0.321,20.193,54.745,55.018,53.305,58.839,63.668,63.972,57.808,52.534,54.117,74.039,8.391,92.538,56.517,57.032,88.69,54.195,55.339,63.567,64.384,51.298,66.787,50.18,55.181,65.654,58.786,58.752,54.917,52.819,63.138,52.051,54.72,57.467,54.597,54.873,60.556,65.347,52.996,50.195,52.041,56.716,47.391,57.576,55.414,61.987,25.493,30.722,60.1,52.239,44.625,56.177,56.633,80.969,75.058,67.269,75.033,99.259,84.387,68.006,42.497,10.459,83.027,55.45,20.794,58.804,90.208,67.116,64.032,52.585,57.28,66.291,82.639,68.721
1310501,51.376,38.758,82.589,62.874,56.36,48.804,56.009,64.881,63.983,59.631,59.74,56.548,57.84,60.03,68.394,62.17,57.104,5.448,24.821,59.374,59.646,57.933,53.003,68.296,68.6,52.449,57.163,58.746,78.668,13.019,97.166,56.144,61.66,82.854,58.823,59.968,68.195,58.548,55.926,66.51,54.808,59.81,59.818,63.414,63.38,49.558,57.447,67.766,56.679,59.349,62.096,59.225,59.501,65.185,59.989,57.624,54.823,56.67,50.88,42.032,62.204,49.578,56.151,30.121,30.191,64.728,46.881,49.253,60.805,50.317,75.133,79.686,71.897,69.197,93.423,85.743,67.73,36.502,15.087,87.656,49.614,25.422,52.968,94.836,71.744,58.196,57.213,61.908,70.919,87.267,44.212
1310901,54.866,42.043,86.352,56.172,49.658,42.103,49.307,58.179,57.281,52.929,53.038,49.847,51.138,56.758,61.692,55.469,50.403,4.167,18.12,52.672,52.945,51.232,56.766,61.595,61.899,55.734,50.461,52.044,71.966,6.317,90.464,60.062,54.959,86.617,52.122,53.266,61.494,62.311,49.225,64.713,48.107,53.108,63.581,56.713,56.679,52.844,50.745,61.065,49.978,52.647,55.394,52.524,52.8,58.483,63.274,50.923,48.121,49.968,54.643,45.317,55.503,53.34,59.913,23.42,34.268,58.027,50.166,42.552,54.104,54.56,78.896,72.985,65.196,72.96,97.186,82.314,65.933,40.424,8.385,80.954,53.377,18.721,56.731,88.134,65.043,61.959,50.511,55.207,64.218,80.566,66.648
1311001,55.17,42.347,86.656,56.477,49.962,42.407,49.612,58.484,57.586,53.233,53.343,50.151,51.443,57.062,61.997,55.773,50.707,2.224,18.424,52.976,53.249,51.536,57.07,61.899,62.203,56.039,50.766,52.349,72.271,6.622,90.769,58.12,55.263,86.921,52.426,53.571,61.798,62.615,49.529,65.018,48.411,53.413,63.885,57.017,56.983,53.148,51.05,61.369,50.282,52.952,55.699,52.828,53.104,58.788,63.578,51.227,48.426,50.273,54.947,45.622,55.807,53.645,60.218,23.724,32.325,58.331,50.47,42.856,54.408,54.865,79.2,73.289,65.5,73.264,97.49,82.619,66.237,40.728,8.69,81.259,53.681,19.025,57.035,88.439,65.347,62.263,50.816,55.511,64.522,80.87,66.952
1320401,28.634,41.205,15.673,32.493,35.716,37.728,35.365,32.405,31.883,31.099,30.922,35.904,36.136,23.679,28.219,43.178,35.067,81.477,88.815,30.431,27.758,31.803,29.986,29.022,28.425,26.968,39.866,36.051,39.852,77.013,55.828,79.079,42.668,17.015,37.11,34.318,28.921,22.259,35.282,26.923,37.903,30.091,23.529,34.461,34.285,30.085,34.385,27.592,36.035,31.706,34.091,33.676,31.828,46.192,19.765,38.423,31.294,40.4,29.367,35.85,33.566,28.34,26.815,57.177,47.888,36.931,36.591,37.708,36.766,29.659,16.351,34.833,47.868,25.24,31.916,27.453,28.143,41.714,79.081,46.318,30.806,69.924,28.349,53.498,34.314,25.208,40.69,33.931,41.5,45.93,44.077
1320501,24.601,41.059,17.696,28.014,31.237,33.249,30.886,27.926,27.404,30.184,29.874,31.425,31.657,19.2,23.74,42.487,32.963,84.301,91.64,29.636,23.28,27.324,32.811,28.227,23.947,26.822,35.778,31.572,33.848,79.838,49.825,81.903,41.977,19.038,32.631,29.839,28.125,25.084,30.803,21.907,33.424,29.296,26.354,29.982,29.807,29.646,29.906,23.113,33.782,30.911,29.612,31.572,27.349,45.501,22.589,35.084,26.815,35.921,32.191,35.704,29.087,31.164,29.64,60.001,50.713,32.453,36.445,33.23,32.287,25.18,22.205,29.508,44.373,28.065,31.709,25.029,23.126,44.538,81.906,40.315,33.631,72.748,31.173,47.495,29.835,28.032,36.211,29.453,36.484,39.926,46.902
1320502,23.503,39.961,19.509,26.916,30.139,32.151,29.788,26.828,26.306,29.086,28.776,30.327,30.559,18.102,22.642,41.389,31.865,83.203,90.542,28.537,22.182,26.226,31.713,27.129,22.849,25.724,34.68,30.474,32.75,78.739,48.727,80.805,40.879,20.851,31.533,28.741,27.027,23.986,29.705,20.809,32.326,28.197,25.256,28.884,28.709,28.548,28.808,22.015,30.459,29.813,28.514,30.474,26.251,44.403,21.491,32.846,25.717,34.823,31.093,34.606,27.989,30.066,28.542,58.903,49.615,31.354,35.347,32.132,31.189,24.082,22.834,28.41,43.275,26.967,41.123,30.814,22.028,43.44,80.808,39.217,32.533,71.65,30.075,46.397,28.737,26.934,35.113,28.355,35.386,38.828,45.804
1320701,35.094,47.665,7.568,38.952,42.175,49.811,41.825,38.864,38.343,37.559,37.382,42.364,42.595,30.138,34.487,49.637,41.527,87.937,95.275,36.558,34.218,38.263,36.446,35.482,34.693,33.427,46.325,42.51,37.126,83.473,53.103,85.539,49.128,8.911,43.569,40.777,35.38,28.719,41.742,28.685,44.362,36.218,29.989,40.92,40.745,36.544,40.844,33.859,42.495,38.166,40.551,40.136,38.287,53.581,24.182,44.882,37.753,46.86,35.826,42.31,40.026,33.234,26.724,63.636,54.348,43.391,43.051,44.168,43.226,36.119,15.916,32.786,56.435,27.517,21.581,20.077,30.073,48.174,85.541,43.593,37.266,76.384,34.809,50.773,40.774,31.667,47.15,40.391,44.563,43.204,50.537
1320901,40.974,55.923,19.666,38.117,41.669,49.244,46.882,38.029,37.507,36.715,36.538,42.046,41.765,36.447,33.618,49.697,40.691,92.503,100.514,35.689,39.271,43.32,44.704,34.639,33.824,41.686,45.505,41.68,36.257,88.039,52.234,93.797,49.188,21.008,42.739,39.177,34.537,36.977,46.799,27.816,49.419,35.349,38.247,38.72,38.625,44.057,40.009,32.99,41.51,37.322,39.73,39.3,37.452,52.712,32.441,42.812,42.811,52.291,44.085,50.568,39.196,41.493,34.982,68.203,62.606,42.57,51.309,49.225,42.405,41.175,24.175,31.917,55.566,35.775,33.679,19.208,30.987,56.432,90.107,42.724,45.524,80.95,43.067,49.904,39.938,39.926,45.776,39.571,43.694,42.335,58.795
1321001,37.283,55.358,25.054,34.426,37.461,45.554,43.192,34.339,33.817,33.025,32.848,38.356,38.075,32.757,29.928,46.007,36.483,88.813,96.824,31.998,35.581,39.63,51.997,30.949,30.134,41.121,41.815,37.99,32.567,84.349,48.544,97.642,45.497,26.397,39.049,35.486,30.847,44.269,43.109,24.126,45.729,31.658,45.539,35.029,34.934,40.367,36.319,29.3,37.302,33.632,36.04,35.092,33.761,49.022,37.781,39.122,39.121,48.601,45.835,50.003,35.506,50.35,48.825,64.512,64.548,38.88,44.168,45.535,38.715,37.485,29.563,28.227,51.875,47.25,39.067,15.518,27.297,56.243,86.417,39.033,52.817,77.26,50.359,46.214,36.248,43.036,42.086,35.88,40.004,38.645,62.641
1321002,37.534,52.484,16.227,34.677,38.23,45.805,43.443,34.589,34.068,33.276,33.099,38.607,38.326,33.008,30.179,46.258,36.734,89.064,97.075,32.249,35.832,39.881,41.265,31.199,30.385,38.246,42.065,38.241,32.818,84.6,48.794,90.358,45.748,17.569,39.3,35.737,31.098,33.538,43.36,24.377,45.98,31.909,34.808,35.28,35.185,40.618,36.569,29.551,37.553,33.883,36.291,35.343,34.012,49.272,29.001,39.373,39.371,48.852,40.645,47.129,35.756,38.053,31.543,64.763,59.167,39.131,47.87,45.786,38.966,37.736,20.735,28.477,52.126,32.336,30.24,15.769,27.548,52.993,86.668,39.284,42.085,77.511,39.628,46.464,36.499,36.486,42.336,36.131,40.255,38.896,55.356
1330101,63.245,60.274,90.25,81.507,76.031,68.476,75.68,81.419,80.897,80.113,79.936,76.22,77.511,69.588,77.233,81.608,76.776,48.36,104.396,79.445,67.096,77.605,51.922,78.037,77.44,62.007,76.601,78.184,87.785,55.931,105.972,29.341,81.098,90.515,78.261,83.332,77.935,66.209,75.598,76.068,74.246,79.105,67.479,83.475,83.3,61.427,77.118,76.606,76.351,79.02,83.105,78.897,80.842,84.623,69.547,77.296,71.91,76.108,58.541,56.209,82.58,52.792,59.365,72.757,37.951,84.167,58.758,68.925,80.243,62.147,82.794,89.327,91.335,76.858,101.084,95.301,77.288,57.295,57.999,96.462,52.471,85.505,53.223,103.642,83.328,65.857,76.651,82.946,90.357,96.073,50.256
1330201,72.993,70.022,99.998,91.255,85.779,78.224,85.429,91.167,90.645,89.861,89.684,85.968,87.259,79.336,86.981,91.356,86.524,58.108,77.481,89.193,76.844,87.353,61.67,87.785,87.188,71.755,86.349,87.932,97.533,65.679,115.72,32.448,90.847,100.263,88.009,93.08,87.683,75.957,85.346,85.816,83.995,88.853,77.227,93.223,93.048,71.175,86.866,86.354,86.099,88.768,92.854,88.645,90.59,94.371,79.295,87.044,81.658,85.856,68.289,65.957,92.328,62.54,69.113,82.505,47.699,93.915,68.506,78.673,89.991,71.895,92.542,99.075,101.083,86.606,110.832,105.049,87.036,67.043,67.747,106.21,62.219,95.253,62.972,113.39,93.077,75.605,86.399,92.694,100.106,105.822,60.004
1330301,62.151,59.181,89.156,80.413,74.937,67.382,74.587,80.325,79.804,79.02,78.843,75.126,76.418,68.494,76.14,80.514,75.682,47.266,66.639,78.352,66.002,76.511,50.828,76.943,76.346,60.913,75.507,77.09,86.691,54.837,104.878,29.397,80.005,89.421,77.168,82.238,76.842,65.115,74.504,74.974,73.153,78.012,66.385,82.382,82.206,60.333,76.025,75.512,75.257,77.927,82.012,77.803,79.748,83.529,68.453,76.202,70.816,75.014,57.447,55.115,81.487,51.698,58.271,71.664,36.858,83.073,57.665,67.831,79.15,61.053,81.7,88.234,90.242,75.764,99.99,94.207,76.194,56.201,56.905,95.368,51.377,84.411,52.13,102.548,82.235,64.763,75.557,81.852,89.264,94.98,49.163
1330401,67.015,64.045,94.02,85.277,79.802,72.246,79.451,85.19,84.668,83.884,83.707,79.99,81.282,73.358,81.004,85.378,80.546,52.13,108.166,83.216,70.866,81.375,55.692,81.807,81.21,65.778,80.371,81.954,91.555,59.701,109.742,25.542,84.869,94.285,82.032,87.102,81.706,69.979,79.368,79.838,78.017,82.876,71.249,87.246,87.07,65.197,80.889,80.376,80.121,82.791,86.876,82.667,84.612,88.393,73.317,81.066,75.68,79.878,62.311,59.979,86.351,56.562,63.135,76.528,41.722,87.937,62.529,72.695,84.014,65.917,86.564,93.098,95.106,80.628,104.854,99.071,81.058,61.065,61.769,100.232,56.241,89.275,56.994,107.413,87.099,69.627,80.421,86.716,94.128,99.844,54.027
1350101,62.914,50.295,94.126,68.209,61.695,54.139,61.344,70.216,69.318,64.966,65.075,61.883,63.175,71.567,73.729,67.505,62.439,20.778,40.151,64.709,64.981,63.268,64.541,73.631,73.935,63.987,62.498,64.081,84.003,28.349,102.501,57.614,66.996,94.392,64.158,65.303,73.53,70.086,61.261,78.048,60.144,65.145,71.356,68.749,68.715,61.096,62.782,73.101,62.014,64.684,67.431,64.56,64.836,70.52,71.526,62.959,61.931,62.005,62.417,53.57,67.539,61.115,67.688,35.456,41.729,70.064,58.418,54.588,66.14,61.855,86.671,85.021,77.232,80.735,104.961,97.281,79.267,48.04,30.417,92.991,61.152,40.752,64.506,100.171,77.08,69.733,62.548,67.243,76.255,92.602,55.75
1350201,79.808,67.189,111.02,85.103,78.589,71.033,78.238,87.11,86.212,81.86,81.969,78.777,80.069,88.461,90.623,84.399,79.333,37.672,57.045,81.603,81.875,80.162,81.435,90.526,90.829,80.881,79.392,80.975,100.897,45.243,119.395,72.406,83.89,111.286,81.052,82.197,90.424,86.98,78.155,94.942,77.038,82.039,88.25,85.643,85.609,77.99,79.676,89.995,78.908,81.578,84.325,81.454,81.73,87.414,88.42,79.853,78.825,78.899,79.311,70.464,84.433,78.009,84.582,52.35,58.623,86.958,75.312,71.482,83.034,78.749,103.565,101.915,94.126,97.629,121.855,114.175,96.161,64.934,47.311,109.885,78.046,57.646,81.4,117.065,93.974,86.627,79.442,84.138,93.149,109.496,79.444
1350301,59.194,46.575,90.406,64.489,57.975,50.419,57.624,66.496,65.598,61.246,61.355,58.163,59.455,67.847,70.009,63.785,58.719,17.058,36.431,60.989,61.261,59.548,60.821,69.911,70.215,60.267,58.778,60.361,80.283,24.629,98.781,53.894,63.275,90.672,60.438,61.583,69.81,66.365,57.541,74.328,56.423,61.425,67.636,65.029,64.995,57.376,59.062,69.381,58.294,60.964,63.711,60.84,61.116,66.8,67.806,59.239,58.211,58.285,58.697,49.85,63.819,57.395,63.968,31.736,38.009,66.343,54.698,50.868,62.42,58.135,82.951,81.301,73.512,77.015,101.241,93.56,75.547,44.32,26.697,89.271,57.431,37.032,60.786,96.451,73.359,66.013,58.828,63.523,72.534,88.882,52.03
1350501,66.424,53.805,97.636,71.719,65.204,57.649,64.854,73.726,72.828,68.475,68.585,65.393,66.685,75.077,78.804,71.015,65.949,24.288,43.661,68.218,68.491,66.778,68.051,77.141,77.445,67.496,66.008,67.591,87.513,31.859,106.011,61.124,70.505,97.901,67.668,68.813,77.04,73.595,64.771,81.557,63.653,68.654,74.866,72.259,72.225,64.606,66.292,76.611,65.524,68.193,70.941,68.07,68.346,74.03,75.036,66.469,65.441,65.515,65.927,57.079,71.049,64.625,71.198,38.966,45.239,73.573,61.928,58.098,69.65,65.365,90.181,88.531,80.742,84.245,108.471,100.79,82.777,51.55,33.927,96.501,64.661,44.262,68.015,103.681,80.589,73.243,66.058,70.753,79.764,96.112,59.26
1350601,60.053,47.434,91.265,65.348,58.833,51.278,58.483,67.355,66.457,62.104,62.214,59.022,60.314,68.706,70.868,64.644,59.578,17.917,37.29,61.847,62.12,60.407,61.68,70.77,71.074,61.125,59.637,61.22,81.142,25.488,99.64,54.753,64.134,91.53,61.297,62.442,70.669,67.224,58.4,75.186,57.282,62.284,68.495,65.888,65.854,58.235,59.921,70.24,59.153,61.823,64.57,61.699,61.975,67.659,68.665,60.098,59.07,59.144,59.556,50.708,64.678,58.254,64.827,32.595,38.868,67.202,55.557,51.727,63.279,58.994,83.81,82.16,74.371,77.874,102.1,94.419,76.406,45.179,27.556,90.13,58.29,37.891,61.644,97.31,74.218,66.872,59.687,64.382,73.393,89.741,52.889
1350801,64.739,52.121,95.952,70.035,63.52,55.965,63.17,72.042,71.144,66.791,66.901,63.709,65.001,73.393,75.555,69.331,64.265,22.604,41.977,66.534,66.807,65.094,66.367,75.457,75.761,65.812,64.324,65.906,85.829,30.175,104.327,59.44,68.821,96.217,65.984,67.128,75.356,71.911,63.087,79.873,61.969,66.97,73.181,70.575,70.541,62.922,64.608,74.927,63.84,66.509,69.256,66.386,66.662,72.345,73.352,64.785,63.757,63.83,64.243,55.395,69.365,62.941,69.514,37.282,43.555,71.889,60.244,56.414,67.966,63.68,88.497,86.847,79.058,82.56,106.786,99.106,81.093,49.865,32.243,94.816,62.977,42.578,66.331,101.997,78.905,71.559,64.374,69.069,78.08,94.428,57.576
1350901,58.479,45.86,89.692,63.774,57.26,49.705,56.909,65.781,64.883,60.531,60.64,57.448,58.74,67.133,69.294,63.07,58.005,16.343,35.717,60.274,60.547,58.834,60.106,69.197,69.5,59.552,58.063,59.646,79.568,23.914,98.066,53.179,62.561,89.957,59.724,60.868,69.095,65.651,56.826,73.613,55.709,60.71,66.921,64.314,64.28,56.661,58.347,68.666,57.58,60.249,62.996,60.126,60.401,66.085,67.091,58.524,57.496,57.57,57.983,49.135,63.104,56.68,63.253,31.022,37.294,65.629,53.983,50.153,61.705,57.42,82.236,80.586,72.798,76.3,100.526,92.846,74.832,43.605,25.982,88.556,56.717,36.317,60.071,95.736,72.645,65.299,58.113,62.809,71.82,88.168,51.315
1351001,66.514,53.896,97.727,71.809,65.295,57.74,64.944,73.816,72.918,68.566,68.675,65.484,66.775,75.168,77.329,71.105,66.04,24.379,43.752,68.309,68.582,66.869,68.141,77.232,77.536,67.587,66.098,67.681,87.603,31.95,106.101,61.214,70.596,97.992,67.759,68.903,77.13,73.686,64.862,81.648,63.744,68.745,74.956,72.35,72.316,64.696,66.382,76.702,65.615,68.284,71.031,68.161,68.437,74.12,75.126,66.559,65.531,65.605,66.018,57.17,71.139,64.716,71.289,39.057,45.329,73.664,62.019,58.189,69.741,65.455,90.271,88.621,80.833,84.335,108.561,100.881,82.868,51.64,34.018,96.591,64.752,44.353,68.106,103.771,80.68,73.334,66.148,70.844,79.855,96.203,59.35
1351101,57.714,45.095,88.926,63.009,56.495,48.939,56.144,65.016,64.118,59.766,59.875,56.683,57.975,66.367,68.529,62.305,57.239,15.578,34.951,59.509,59.781,58.068,59.341,68.431,68.735,58.787,57.298,58.881,78.803,23.149,97.301,52.414,61.795,89.192,58.958,60.103,68.33,64.885,56.061,72.848,54.943,59.945,66.156,63.549,63.515,55.896,57.582,67.901,56.814,59.484,62.231,59.36,59.636,65.32,66.326,57.759,56.731,56.805,57.217,48.37,62.339,55.915,62.488,30.256,36.529,64.864,53.218,49.388,60.94,56.655,81.471,79.821,72.032,75.535,99.761,92.08,74.067,42.84,25.217,87.791,55.951,35.552,59.306,94.971,71.88,64.533,57.348,62.043,71.054,87.402,50.55
1351301,65.498,52.879,96.71,70.793,64.278,56.723,63.928,72.8,71.902,67.549,67.659,64.467,65.759,74.151,76.313,70.089,65.023,23.362,42.735,67.292,67.565,65.852,67.125,76.215,76.519,66.57,65.082,66.664,86.587,30.933,105.085,60.198,69.579,96.975,66.742,67.886,76.114,72.669,63.845,80.631,62.727,67.728,73.939,71.333,71.299,63.68,65.366,75.685,64.598,67.267,70.015,67.144,67.42,73.103,74.11,65.543,64.515,64.589,65.001,56.153,70.123,63.699,70.272,38.04,44.313,72.647,61.002,57.172,68.724,64.438,89.255,87.605,79.816,83.318,107.544,99.864,81.851,50.624,33.001,95.574,63.735,43.336,67.089,102.755,79.663,72.317,65.132,69.827,78.838,95.186,58.334
1351401,61.941,49.322,93.153,67.236,60.722,53.166,60.371,69.243,68.345,63.993,64.102,60.91,62.202,70.594,72.756,66.532,61.466,19.805,39.178,63.736,64.008,62.295,63.568,72.658,72.962,63.014,61.525,63.108,83.03,27.376,101.528,56.641,66.023,93.419,63.185,64.33,72.557,69.113,60.288,77.075,59.171,64.172,70.383,67.776,67.742,60.123,61.809,72.128,61.041,63.711,66.458,63.587,63.863,69.547,70.553,61.986,60.958,61.032,61.444,52.597,66.566,60.142,66.715,34.483,40.756,69.091,57.445,53.615,65.167,60.882,85.698,84.048,76.259,79.762,103.988,96.308,78.294,47.067,29.444,92.018,60.178,39.779,63.533,99.198,76.107,68.76,61.575,66.27,75.282,91.629,54.777
